ORIGINE	DESTINATION	Distance
1100114407	1100114406	504,70291
1100114537	1100114523	1263,5448
1100114537	1100114411	1368,86792
1100114537	1100112410	873,93701
1100114537	1100114518	956,05304
1100114537	1100112414	1893,36328
1100114537	1100114517	1311,6897
1100114521	1100112414	1293,20935
1100114521	1100114522	1085,15381
1100114521	1100114523	1482,65247
1100114521	1100114529	969,96283
1100114521	1100114524	605,56146
1100114521	1100114527	2006,19556
1100114521	1100114540	960,22363
1100114521	2575410011	1404,96936
1100114203	1100114209	471,63702
1100114203	1100114211	425,64743
1100114203	1100114202	540,72815
1100114203	1100114108	639,74603
1100114203	1100114107	623,96802
1100114523	1100114537	1263,5448
1100114523	1100112414	889,32636
1100114523	1100114521	1482,65247
1100114523	1100114517	1076,0044
1100114523	1100114540	912,58075
1100114409	1100114407	901,75665
1100114409	1100114410	516,63556
1100114409	1100114408	909,92395
1100114409	1100112404	951,05335
1100114409	1100114406	479,43259
1100114409	1100114405	380,59354
1100114104	1100114103	562,93909
1100114104	1100114111	511,32285
1100114104	1100114110	576,9939
1100114104	1100114105	609,75598
1100114104	1100113201	815,64862
1100114104	1100113107	758,04852
1100114209	1100114203	471,63702
1100114209	1100114402	631,49744
1100114209	1100114210	751,36774
1100114209	1100114107	771,86279
1100114209	1100114211	438,9838
1100114404	1100114403	454,77332
1100114404	1100114407	368,92105
1100114404	1100114412	760,19092
1100114404	1100114416	653,62543
1100114108	1100114109	447,36011
1100114108	1100114107	438,49139
1100114108	1100114106	567,81787
1100114108	1100114203	639,74603
1100114411	1100112409	1026,82141
1100114411	1100114537	1368,86792
1100114411	1100112404	1046,01245
1100114411	1100114506	951,40588
1100114411	1100114410	1099,48181
1100114411	1100112410	1469,71521
1100114411	1100112403	786,7713
1100114411	1100114518	1149,27673
1100114111	1100114106	525,44428
1100114111	1100114104	511,32285
1100114111	1100114105	582,28284
1100114111	1100114109	599,61401
1100114111	1100114110	606,47266
1100113107	1100113110	834,67395
1100113107	1100113106	575,32929
1100113107	1100113108	788,83081
1100113107	1100113201	763,58661
1100113107	1100114103	579,80438
1100113107	1100114104	758,04852
1100114403	1100114404	454,77332
1100114403	1100114412	608
1100114403	1100114416	719,34119
1100114403	1100114413	553,39398
1100114403	1100112309	637,92365
1100113110	1100113107	834,67395
1100113110	1100113103	955,04498
1100113110	1100113106	543,37091
1100113110	1100113109	414,97479
1100113110	1100113104	887,63007
1100113110	1100113108	690,85901
1100113110	1100113105	1082,30908
1100114406	1100114416	445,48486
1100114406	1100114405	476,73193
1100114406	1100114409	479,43259
1100114406	1100114407	504,70291
1100114107	1100112107	555,02002
1100114107	1100114108	438,49139
1100114107	1100114209	771,86279
1100114107	1100112101	595,36017
1100114107	1100112106	903,69867
1100114107	1100114203	623,96802
1100114107	1100114106	780,05353
1100113104	1100113105	578,13446
1100113104	1100113103	590,70874
1100113104	1100113110	887,63007
1100113106	1100113203	481,27686
1100113106	1100113107	575,32929
1100113106	1100113110	543,37091
1100113106	1100113105	1090,28577
1100114413	1100112106	625,95154
1100114413	1100112301	559,62366
1100114413	1100114412	467,83295
1100114413	1100114403	553,39398
1100114106	1100114111	525,44428
1100114106	1100114109	713,4118
1100114106	1100114108	567,81787
1100114106	1100114105	619,44067
1100114106	1100114107	780,05353
1100114106	1100112101	591,53131
1100114106	1100112102	742,73621
1100114416	1100114406	445,48486
1100114416	1100114403	719,34119
1100114416	1100114407	799,90936
1100114416	1100114404	653,62543
1100114416	1100114405	501,60025
1100114416	1100112405	721,69482
1100114405	1100112404	864,7807
1100114405	1100114406	476,73193
1100114405	1100114416	501,60025
1100114405	1100114409	380,59354
1100114405	1100112405	681,50153
1100112106	1100114413	625,95154
1100112106	1100112107	429,95932
1100112106	1100114402	733,56189
1100112106	1100112301	786,19769
1100112106	1100114412	905,0686
1100112106	1100114107	903,69867
1100112106	1100112105	482,36554
1100112107	1100114107	555,02002
1100112107	1100112101	862,19678
1100112107	1100112106	429,95932
1100112107	1100112105	424,28494
1100112107	1100112104	710,17584
1100114105	1100113201	627,46875
1100114105	1100112102	766,09625
1100114105	1100114104	609,75598
1100114105	1100114111	582,28284
1100114105	1100114106	619,44067
1100113201	1100114105	627,46875
1100113201	1100111208	495,7355
1100113201	1100113203	820,02728
1100113201	1100113202	776,2038
1100113201	1100113107	763,58661
1100113201	1100114104	815,64862
1100113105	1100113104	578,13446
1100113105	1100113204	538,97778
1100113105	1100113106	1090,28577
1100113105	1100113206	614,61487
1100113105	1100113205	392,92883
1100113105	1100113110	1082,30908
1100112410	1100112421	1147,74353
1100112410	1100112409	919,75818
1100112410	1100114537	873,93701
1100112410	1100114411	1469,71521
1100112410	1100112414	1765,41504
1100112410	1100112415	973,82141
1100112301	1100112309	604,65558
1100112301	1100114413	559,62366
1100112301	1100112106	786,19769
1100112301	1100112310	809,47931
1100112301	1100112302	423,29984
1100112301	1100112305	740,59058
1100112409	1100114411	1026,82141
1100112409	1100112410	919,75818
1100112409	1100112415	836,49927
1100112409	1100112413	1210,52417
1100112409	1100112403	719,42914
1100112403	1100112408	788,3122
1100112403	1100112402	1130,69727
1100112403	1100114411	786,7713
1100112403	1100112404	530,16943
1100112403	1100112409	719,42914
1100112105	1100112302	385,81177
1100112105	1100112107	424,28494
1100112105	1100112106	482,36554
1100112105	1100112104	678,4884
1100112404	1100114405	864,7807
1100112404	1100114411	1046,01245
1100112404	1100114409	951,05335
1100112404	1100112405	947,69586
1100112404	1100114410	1149,29834
1100112404	1100112403	530,16943
1100112404	1100112408	573,49835
1100112309	1100112301	604,65558
1100112309	1100112405	998,95874
1100112309	1100114403	637,92365
1100112309	1100112307	868,38275
1100112309	1100112306	608,302
1100113203	1100113106	481,27686
1100113203	1100113211	724,68958
1100113203	1100113201	820,02728
1100113203	1100113204	570,31165
1100113203	1100113202	501,03632
1100113203	1100113212	696,20862
1100112101	1100112104	643,40875
1100112101	1100112107	862,19678
1100112101	1100114107	595,36017
1100112101	1100112102	629,55267
1100112101	1100114106	591,53131
1100112302	1100112105	385,81177
1100112302	1100112304	501,79416
1100112302	1100112305	574,1582
1100112302	1100112301	423,29984
1100112104	1100112101	643,40875
1100112104	1100112103	628,90253
1100112104	1100112303	601,14313
1100112104	1100112107	710,17584
1100112104	1100112105	678,4884
1100112104	1100112304	733,75665
1100112405	1100112307	1026,66711
1100112405	1100112309	998,95874
1100112405	1100112404	947,69586
1100112405	1100114416	721,69482
1100112405	1100114405	681,50153
1100112405	1100112408	907,15192
1100112405	1100112406	813,37994
1100112405	1100112308	823,73242
1100112102	1100111208	795,91986
1100112102	1100114105	766,09625
1100112102	1100112103	819,84174
1100112102	1100111201	675,35938
1100112102	1100111202	673,75067
1100112102	1100112101	629,55267
1100112102	1100111203	761,45477
1100112102	1100114106	742,73621
1100113204	1100113205	368,15851
1100113204	1100113105	538,97778
1100113204	1100113203	570,31165
1100113204	1100113212	391,67691
1100113202	1100111209	611,58234
1100113202	1100111210	527,30371
1100113202	1100113211	520,61542
1100113202	1100111101	540,88788
1100113202	1100113203	501,03632
1100113202	1100113201	776,2038
1100113205	1100113204	368,15851
1100113205	1100113208	751,50806
1100113205	1100113206	500,72836
1100113205	1100113212	334,81583
1100113205	1100113207	434,6153
1100113205	1100113105	392,92883
1100111208	1100112102	795,91986
1100111208	1100113201	495,7355
1100111208	1100111209	454,07047
1100111208	1100111201	291,14307
1100112421	1100112410	1147,74353
1100112421	1100112415	1290,8241
1100112421	1100112420	894,14191
1100112421	1100112416	1438,69312
1100112421	1100112424	1159,83398
1100112421	1100112423	1182,54382
1100112421	1100112422	1215,80371
1100112421	1100112414	1134,42468
1100112408	1100112403	788,3122
1100112408	1100112407	706,81403
1100112408	1100112402	629,27618
1100112408	1100112406	751,35468
1100112408	1100112405	907,15192
1100112408	1100112404	573,49835
1100113212	1100113210	582,91345
1100113212	1100113211	486,79208
1100113212	1100113205	334,81583
1100113212	1100113203	696,20862
1100113212	1100113204	391,67691
1100113212	1100113208	658,08441
1100111201	1100111202	346,31885
1100111201	1100111209	445,31995
1100111201	1100112102	675,35938
1100111201	1100111208	291,14307
1100112415	1100112413	1110,29358
1100112415	1100112421	1290,8241
1100112415	1100112409	836,49927
1100112415	1100112410	973,82141
1100112415	1100112419	680,60046
1100112306	1100112310	347,86774
1100112306	1100112307	391,30377
1100112306	1100112309	608,302
1100113207	1100113206	221,93639
1100113207	1100113208	427,48322
1100113207	1100113205	434,6153
1100112103	1100111204	692,92664
1100112103	1100112104	628,90253
1100112103	1100112102	819,84174
1100112103	1100112201	790,87842
1100113206	1100113207	221,93639
1100113206	1100113205	500,72836
1100113206	1100113105	614,61487
1100112304	1100112305	445,60214
1100112304	1100112302	501,79416
1100112304	1100112303	290,57779
1100112304	1100112201	665,33197
1100112304	1100112104	733,75665
1100111209	1100113202	611,58234
1100111209	1100111201	445,31995
1100111209	1100111208	454,07047
1100111209	1100111210	261,59863
1100111209	1100111202	646,09894
1100111209	1100111207	556,92987
1100112310	1100112306	347,86774
1100112310	1100112305	420,19687
1100112310	1100112203	672,64526
1100112310	1100112301	809,47931
1100112307	1100112405	1026,66711
1100112307	1100112306	391,30377
1100112307	1100112309	868,38275
1100112307	1100112308	507,35748
1100112307	1100112205	980,85577
1100112307	1100112204	730,3866
1100112305	1100112304	445,60214
1100112305	1100112310	420,19687
1100112305	1100112202	640,45355
1100112305	1100112302	574,1582
1100112305	1100112203	772,58234
1100112305	1100112301	740,59058
1100111202	1100111201	346,31885
1100111202	1100111203	282,716
1100111202	1100112102	673,75067
1100111202	1100111207	554,38043
1100111202	1100111209	646,09894
1100112303	1100112201	419,68533
1100112303	1100112104	601,14313
1100112303	1100112304	290,57779
1100112402	1100112407	551,69067
1100112402	1100112403	1130,69727
1100112402	1100112413	596,88397
1100112402	1100112411	854,08997
1100112402	1100112408	629,27618
1100111210	1100111101	292,57983
1100111210	1100113202	527,30371
1100111210	1100111209	261,59863
1100111210	1100111207	551,40753
1100112308	1100112406	549,61871
1100112308	1100112205	911,43543
1100112308	1100112307	507,35748
1100112308	1100112401	836,62689
1100112308	1100112405	823,73242
1100112413	1100112415	1110,29358
1100112413	1100112402	596,88397
1100112413	1100112419	849,01569
1100112413	1100112409	1210,52417
1100112413	1100112411	1052,39038
1100112413	1100112566	809,88324
1100112413	1100112518	1193,67554
1100111101	1100111210	292,57983
1100111101	1100111102	453,2287
1100111101	1100111110	447,88965
1100111101	1100113202	540,88788
1100112406	1100112308	549,61871
1100112406	1100112401	940,32111
1100112406	1100112411	1051,66895
1100112406	1100112408	751,35468
1100112406	1100112407	385,07336
1100112406	1100112405	813,37994
1100113210	1100113212	582,91345
1100113210	1100113216	407,02664
1100113210	1100113211	291,43848
1100113210	1100113208	519,97522
1100111203	1100111207	632,39404
1100111203	1100111202	282,716
1100111203	1100111204	454,63379
1100111203	1100112102	761,45477
1100111204	1100112103	692,92664
1100111204	1100111205	704,13593
1100111204	1100111203	454,63379
1100111204	1100111401	716,41126
1100111204	1100111404	883,35913
1100112407	1100112402	551,69067
1100112407	1100112408	706,81403
1100112407	1100112411	732,55536
1100112407	1100112406	385,07336
1100112201	1100112303	419,68533
1100112201	1100112202	585,28711
1100112201	1100112103	790,87842
1100112201	1100112304	665,33197
1100112201	1100111401	713,19019
1100112201	1100111402	670,66089
1100111207	1100111203	632,39404
1100111207	1100111110	465,24536
1100111207	1100111202	554,38043
1100111207	1100111205	672,54382
1100111207	1100111206	310,85193
1100111207	1100111210	551,40753
1100111207	1100111111	588,5047
1100111207	1100111209	556,92987
1100112202	1100112203	499,26868
1100112202	1100112201	585,28711
1100112202	1100112305	640,45355
1100112202	1100111402	619,63971
1100112420	1100112416	911,49786
1100112420	1100112417	802,45868
1100112420	1100112421	894,14191
1100112420	1100112425	839,1236
1100112420	1100112424	795,12207
1100112203	1100112202	499,26868
1100112203	1100111402	932,70117
1100112203	1100112204	471,36258
1100112203	1100112310	672,64526
1100112203	1100112305	772,58234
1100112203	1100112504	678,9342
1100111102	1100111110	427,30673
1100111102	1100111101	453,2287
1100111102	1100113216	384,31244
1100111102	1100111109	398,07938
1100111102	1100113211	758,08106
1100111102	1100111103	910,67328
1100113209	1100113216	405,60199
1100113209	1100111103	536,82849
1100113209	1100113208	457,84906
1100111110	1100111102	427,30673
1100111110	1100111207	465,24536
1100111110	1100111101	447,88965
1100111110	1100111111	366,25958
1100111110	1100111109	503,95239
1100112204	1100112205	581,5932
1100112204	1100112203	471,36258
1100112204	1100112504	778,41901
1100112204	1100112307	730,3866
1100112204	1100112503	673,44684
1100111205	1100111206	418,74551
1100111205	1100111204	704,13593
1100111205	1100111112	482,87421
1100111205	1100111207	672,54382
1100111205	1100111405	870,75147
1100111205	1100111114	392,75815
1100111401	1100111402	731,7005
1100111401	1100111404	592,8316
1100111401	1100111204	716,41126
1100111401	1100112201	713,19019
1100112419	1100112566	585,22162
1100112419	1100112413	849,01569
1100112419	1100112415	680,60046
1100112419	1100112416	696,01221
1100112419	1100112536	1015,46356
1100113216	1100113209	405,60199
1100113216	1100113210	407,02664
1100113216	1100113208	735,05048
1100113216	1100111102	384,31244
1100113216	1100111103	681,33777
1100111206	1100111205	418,74551
1100111206	1100111111	390,20264
1100111206	1100111207	310,85193
1100112205	1100112204	581,5932
1100112205	1100112308	911,43543
1100112205	1100112501	1132,17139
1100112205	1100112307	980,85577
1100112205	1100112401	424,73044
1100112205	1100112502	820,44959
1100112205	1100112510	1392,59436
1100112205	1100112503	601,6947
1100112401	1100112411	999,60516
1100112401	1100112406	940,32111
1100112401	1100112412	751,72675
1100112401	1100112308	836,62689
1100112401	1100112205	424,73044
1100112401	1100112501	965,2298
1100112416	1100112420	911,49786
1100112416	1100112536	1178,99036
1100112416	1100112565	846,776
1100112416	1100112417	719,49658
1100112416	1100112421	1438,69312
1100112416	1100112419	696,01221
1100111103	1100111109	880,76959
1100111103	1100113209	536,82849
1100111103	1100111115	599,60675
1100111103	1100113216	681,33777
1100111103	1100111108	720,49841
1100111103	1100111104	1405,64087
1100111103	1100113208	965,12842
1100111103	1100111102	910,67328
1100111111	1100111114	339,85101
1100111111	1100111206	390,20264
1100111111	1100111110	366,25958
1100111111	1100111108	875,25562
1100111111	1100111207	588,5047
1100111111	1100111109	433,00986
1100112411	1100112401	999,60516
1100112411	1100112402	854,08997
1100112411	1100112407	732,55536
1100112411	1100112406	1051,66895
1100112411	1100112413	1052,39038
1100112411	1100112518	888,09631
1100112411	1100112412	477,07581
1100112411	1100112509	1235,81506
1100111402	1100111401	731,7005
1100111402	1100112203	932,70117
1100111402	1100112202	619,63971
1100111402	1100111404	1060,99817
1100111402	1100111403	565,5398
1100111402	1100112201	670,66089
1100111402	1100112504	877,11914
1100111109	1100111103	880,76959
1100111109	1100111108	557,80981
1100111109	1100111102	398,07938
1100111109	1100111110	503,95239
1100111109	1100111111	433,00986
1100111404	1100111405	451,73746
1100111404	1100111401	592,8316
1100111404	1100111402	1060,99817
1100111404	1100111204	883,35913
1100111404	1100111410	1023,78375
1100111404	1100111406	1018,89777
1100111404	1100111403	851,336
1100112566	1100112419	585,22162
1100112566	1100112518	886,98444
1100112566	1100112536	484,92987
1100112566	1100112413	809,88324
1100112518	1100112536	724,40338
1100112518	1100112566	886,98444
1100112518	1100112514	1331,92151
1100112518	1100112513	626,0932
1100112518	1100112521	1300,25842
1100112518	1100112411	888,09631
1100112518	1100112413	1193,67554
1100112518	1100112509	1049,07483
1100111114	1100111111	339,85101
1100111114	1100111106	1065,16724
1100111114	1100111108	1035,98303
1100111114	1100111112	387,6868
1100111114	1100111205	392,75815
1100112412	1100112501	671,09515
1100112412	1100112401	751,72675
1100112412	1100112509	917,36969
1100112412	1100112411	477,07581
1100112504	1100112503	539,01892
1100112504	1100112204	778,41901
1100112504	1100112203	678,9342
1100112504	1100112505	573,9303
1100112504	1100111403	1010,99817
1100112504	1100111402	877,11914
1100112417	1100112565	749,3136
1100112417	1100112420	802,45868
1100112417	1100112425	968,92835
1100112417	1100112416	719,49658
1100112417	1100112418	699,04303
1100111405	1100111404	451,73746
1100111405	1100111301	711,39844
1100111405	1100111406	814,10272
1100111405	1100111205	870,75147
1100111405	1100111407	407,33337
1100111405	1100111408	996,67065
1100111108	1100111106	684,33002
1100111108	1100111109	557,80981
1100111108	1100111104	1589,15222
1100111108	1100111105	1259,44031
1100111108	1100111114	1035,98303
1100111108	1100111115	954,17004
1100111108	1100111103	720,49841
1100111108	1100111107	428,19992
1100111108	1100111111	875,25562
1100112536	1100112518	724,40338
1100112536	1100112416	1178,99036
1100112536	1100112566	484,92987
1100112536	1100112515	656,21521
1100112536	1100112565	919,49579
1100112536	1100112419	1015,46356
1100112536	1100112513	859,65283
1100112503	1100112504	539,01892
1100112503	1100112505	989,25928
1100112503	1100112204	673,44684
1100112503	1100112567	1071,56726
1100112503	1100112205	601,6947
1100112503	1100112502	324,42343
1100111106	1100111108	684,33002
1100111106	1100111114	1065,16724
1100111106	1100111107	362,69013
1100111106	1100111105	981,34937
1100111106	1100111112	928,862
1100111106	1100111301	751,30457
1100111106	1100111314	506,24927
1100111403	1100112505	616,49255
1100111403	1100111410	496,14249
1100111403	1100111402	565,5398
1100111403	1100112504	1010,99817
1100111403	1100111404	851,336
1100111112	1100111301	338,50162
1100111112	1100111205	482,87421
1100111112	1100111114	387,6868
1100111112	1100111106	928,862
1100112565	1100112417	749,3136
1100112565	1100112426	1752,0697
1100112565	1100112418	1182,63623
1100112565	1100112416	846,776
1100112565	1100112536	919,49579
1100112565	1100112575	1066,5697
1100112565	1100112515	1106,8075
1100112565	1100112563	1007,54669
1100112505	1100111403	616,49255
1100112505	1100112503	989,25928
1100112505	1100112504	573,9303
1100112505	1100111410	716,42023
1100112505	1100112567	567,33337
1100111301	1100111112	338,50162
1100111301	1100111405	711,39844
1100111301	1100111407	567,08234
1100111301	1100111303	504,02481
1100111301	1100111302	315,76657
1100111301	1100111314	1016,61157
1100111301	1100111106	751,30457
1100112418	1100112425	761,21527
1100112418	1100112565	1182,63623
1100112418	1100112426	920,77246
1100112418	1100112417	699,04303
1100112502	1100112510	649,2583
1100112502	1100112567	874,73651
1100112502	1100112205	820,44959
1100112502	1100112503	324,42343
1100111410	1100111406	779,21289
1100111410	1100111403	496,14249
1100111410	1100112505	716,42023
1100111410	1100111404	1023,78375
1100111410	1100112535	1248,85559
1100111410	1100111409	553,90009
1100111410	1100112567	931,72467
1100112501	1100112412	671,09515
1100112501	1100112205	1132,17139
1100112501	1100112510	1152,09314
1100112501	1100112401	965,2298
1100112501	1100112508	689,54657
1100112501	1100112509	666,31921
1100111115	1100111104	806,2818
1100111115	1100111103	599,60675
1100111115	1100111108	954,17004
1100111107	1100111105	882,453
1100111107	1100111106	362,69013
1100111107	1100111108	428,19992
1100111407	1100111303	444,01157
1100111407	1100111304	682,7041
1100111407	1100111301	567,08234
1100111407	1100111405	407,33337
1100111407	1100111408	684,38452
1100112510	1100112502	649,2583
1100112510	1100112508	795,16901
1100112510	1100112501	1152,09314
1100112510	1100112568	953,6023
1100112510	1100112567	783,28241
1100112510	1100112506	919,79712
1100112510	1100112507	724,16492
1100112510	1100112205	1392,59436
1100111302	1100111314	755,41895
1100111302	1100111303	260,5845
1100111302	1100111301	315,76657
1100111302	1100111308	898,56635
1100111406	1100111410	779,21289
1100111406	1100111408	401,51028
1100111406	1100111405	814,10272
1100111406	1100111409	352,29742
1100111406	1100111404	1018,89777
1100111314	1100111302	755,41895
1100111314	1100111308	451,69656
1100111314	1100111105	740,76221
1100111314	1100111301	1016,61157
1100111314	1100111106	506,24927
1100111105	1100111107	882,453
1100111105	1100111312	1308,18713
1100111105	1100111106	981,34937
1100111105	1100111108	1259,44031
1100111105	1100111314	740,76221
1100111105	1100111308	981,0885
1100111303	1100111407	444,01157
1100111303	1100111302	260,5845
1100111303	1100111304	440,35733
1100111303	1100111301	504,02481
1100111303	1100111308	839,37323
1100112515	1100112513	470,67023
1100112515	1100112558	812,46375
1100112515	1100112536	656,21521
1100112515	1100112563	462,25794
1100112515	1100112565	1106,8075
1100112567	1100112535	1160,84888
1100112567	1100112502	874,73651
1100112567	1100112568	686,60968
1100112567	1100112503	1071,56726
1100112567	1100112510	783,28241
1100112567	1100112505	567,33337
1100112567	1100111410	931,72467
1100112513	1100112515	470,67023
1100112513	1100112521	779,97632
1100112513	1100112558	739,73993
1100112513	1100112518	626,0932
1100112513	1100112536	859,65283
1100112509	1100112508	901,01715
1100112509	1100112512	1772,86438
1100112509	1100112412	917,36969
1100112509	1100112514	486,45328
1100112509	1100112501	666,31921
1100112509	1100112518	1049,07483
1100112509	1100112411	1235,81506
1100111408	1100111409	660,27118
1100111408	1100111406	401,51028
1100111408	1100111304	468,01965
1100111408	1100111331	796,99176
1100111408	1100111405	996,67065
1100111408	1100111332	644,18359
1100111408	1100111305	674,76679
1100111408	1100111407	684,38452
1100111409	1100111408	660,27118
1100111409	1100112535	1040,56067
1100111409	1100111406	352,29742
1100111409	1100111332	822,75665
1100111409	1100111410	553,90009
1100112508	1100112509	901,01715
1100112508	1100112510	795,16901
1100112508	1100112507	647,61804
1100112508	1100112501	689,54657
1100112508	1100112512	963,65723
1100111304	1100111308	719,284
1100111304	1100111407	682,7041
1100111304	1100111408	468,01965
1100111304	1100111303	440,35733
1100111304	1100111305	525,02338
1100111304	1100111309	989,07849
1100111308	1100111304	719,284
1100111308	1100111314	451,69656
1100111308	1100111312	1200,04224
1100111308	1100111302	898,56635
1100111308	1100111309	664,39471
1100111308	1100111105	981,0885
1100111308	1100111303	839,37323
1100112535	1100112567	1160,84888
1100112535	1100111409	1040,56067
1100112535	1100112511	1332,15906
1100112535	1100112538	620,49609
1100112535	1100112526	1497,25378
1100112535	1100111410	1248,85559
1100112535	1100112568	658,93939
1100112535	1100111321	1113,73975
1100112535	1100112537	1022,70319
1100112535	1100111332	999,94916
1100112535	1100112506	1187,16724
1100112535	1100111306	1663,09168
1100112514	1100112521	542,06342
1100112514	1100112512	1632,82239
1100112514	1100112518	1331,92151
1100112514	1100112516	838,91583
1100112514	1100112509	486,45328
1100112568	1100112506	703,38586
1100112568	1100112567	686,60968
1100112568	1100112510	953,6023
1100112568	1100112535	658,93939
1100112521	1100112514	542,06342
1100112521	1100112513	779,97632
1100112521	1100112518	1300,25842
1100112521	1100112519	1056,53845
1100112521	1100112517	1223,17798
1100112521	1100112558	511,00977
1100112521	1100112516	945,69098
1100112558	1100112559	810,89813
1100112558	1100112515	812,46375
1100112558	1100112513	739,73993
1100112558	1100112563	833,40796
1100112558	1100112521	511,00977
1100112558	1100112519	969,00934
1100112507	1100112512	335,23526
1100112507	1100112506	555,39838
1100112507	1100112508	647,61804
1100112507	1100112510	724,16492
1100111332	1100111331	511,98337
1100111332	1100111321	559,1261
1100111332	1100111409	822,75665
1100111332	1100111408	644,18359
1100111332	1100112535	999,94916
1100111305	1100111309	620,20917
1100111305	1100111331	330,03665
1100111305	1100111304	525,02338
1100111305	1100111310	612,97858
1100111305	1100111408	674,76679
1100111309	1100111305	620,20917
1100111309	1100111310	442,70157
1100111309	1100111327	626,36694
1100111309	1100111312	863,14075
1100111309	1100111308	664,39471
1100111309	1100111304	989,07849
1100112506	1100112568	703,38586
1100112506	1100112507	555,39838
1100112506	1100112510	919,79712
1100112506	1100112511	717,52539
1100112506	1100112535	1187,16724
1100111331	1100111332	511,98337
1100111331	1100111305	330,03665
1100111331	1100111321	590,41126
1100111331	1100111408	796,99176
1100111331	1100111310	507,17481
1100112516	1100112517	632,17847
1100112516	1100112512	1378,74707
1100112516	1100112520	823,31659
1100112516	1100112514	838,91583
1100112516	1100112521	945,69098
1100111321	1100111310	826,59235
1100111321	1100111332	559,1261
1100111321	1100111331	590,41126
1100111321	1100112535	1113,73975
1100111321	1100111306	774,54749
1100111321	1100111311	485,10001
1100111310	1100111321	826,59235
1100111310	1100111309	442,70157
1100111310	1100111305	612,97858
1100111310	1100111311	593,43762
1100111310	1100111331	507,17481
1100111310	1100111327	685,84491
1100112517	1100112516	632,17847
1100112517	1100112523	844,263
1100112517	1100112521	1223,17798
1100112517	1100112520	722,87982
1100112517	1100112519	686,13458
1100112559	1100112558	810,89813
1100112559	1100112519	570,42596
1100112559	1100112530	1506,23926
1100112559	1100112560	488,16885
1100112559	1100112563	1228,58167
1100112559	1100112525	1435,64844
1100112559	1100112523	1072,96668
1100112511	1100112526	645,81494
1100112511	1100112535	1332,15906
1100112511	1100112506	717,52539
1100112511	1100112512	800,74591
1100112519	1100112523	708,68915
1100112519	1100112559	570,42596
1100112519	1100112521	1056,53845
1100112519	1100112517	686,13458
1100112519	1100112558	969,00934
1100112538	1100112537	450,91763
1100112538	1100112535	620,49609
1100111327	1100111319	553,03552
1100111327	1100111311	1073,91419
1100111327	1100111309	626,36694
1100111327	1100111315	632,06549
1100111327	1100111310	685,84491
1100111327	1100111312	525,10382
1100112520	1100112522	811,03491
1100112520	1100112573	2062,36523
1100112520	1100112516	823,31659
1100112520	1100112517	722,87982
1100112520	1100112512	1427,93726
1100112520	1100112523	1374,1261
1100111311	1100111306	497,73254
1100111311	1100111327	1073,91419
1100111311	1100111319	670,98023
1100111311	1100111310	593,43762
1100111311	1100111321	485,10001
1100112526	1100112511	645,81494
1100112526	1100112539	812,4419
1100112526	1100112512	1446,15674
1100112526	1100112535	1497,25378
1100112526	1100112540	1000,84863
1100112526	1100112537	831,8819
1100112526	1100112541	1804,64099
1100112530	1100112562	474,88294
1100112530	1100112525	1084,3302
1100112530	1100112559	1506,23926
1100112530	1100112560	1175,89722
1100111319	1100111327	553,03552
1100111319	1100111315	698,84021
1100111319	1100111311	670,98023
1100111319	1100111306	869,14447
1100111319	1100111320	640,95697
1100111306	1100111311	497,73254
1100111306	1100112537	1036,16736
1100111306	1100111319	869,14447
1100111306	1100111326	1795,26196
1100111306	1100111321	774,54749
1100111306	1100112570	553,54773
1100111306	1100111320	848,19171
1100111306	1100112535	1663,09168
1100112562	1100112530	474,88294
1100112562	1100112560	1192,94495
1100112562	1100112561	843,30994
1100112523	1100112519	708,68915
1100112523	1100112517	844,263
1100112523	1100112524	867,88959
1100112523	1100112525	762,31543
1100112523	1100112520	1374,1261
1100112523	1100112559	1072,96668
1100112523	1100112573	2290,08252
1100111315	1100111320	837,10602
1100111315	1100111319	698,84021
1100111315	1100111317	493,08502
1100111315	1100111318	774,34741
1100111315	1100111327	632,06549
1100111315	1100111324	669,95844
1100111315	1100111312	822,29236
1100112522	1100112520	811,03491
1100112522	1100112512	1763,17261
1100112522	1100112573	1420,90759
1100111320	1100111315	837,10602
1100111320	1100111323	946,51593
1100111320	1100111319	640,95697
1100111320	1100111324	722,93372
1100111320	1100111326	1155,91687
1100111320	1100111306	848,19171
1100111317	1100111318	486,47107
1100111317	1100111312	800,12585
1100111317	1100111315	493,08502
1100112525	1100112524	794,34686
1100112525	1100112530	1084,3302
1100112525	1100112523	762,31543
1100112525	1100112559	1435,64844
1100111318	1100111317	486,47107
1100111318	1100111324	726,3916
1100111318	1100111315	774,34741
1100111318	1100111322	929,24237
1100112524	1100112525	794,34686
1100112524	1100112523	867,88959
1100112524	1100112573	1605,68103
1100111326	1100111323	507,92429
1100111326	1100112572	724,97101
1100111326	1100111322	963,61304
1100111326	1100111325	1033,0697
1100111326	1100111306	1795,26196
1100111326	1100112571	1074,43066
1100111326	1100111320	1155,91687
1100111326	1100112570	1590,66895
1100111324	1100111322	824,8783
1100111324	1100111318	726,3916
1100111324	1100111320	722,93372
1100111324	1100111315	669,95844
1100111324	1100111323	524,85297
1100111323	1100111326	507,92429
1100111323	1100111320	946,51593
1100111323	1100111322	616,50952
1100111323	1100111324	524,85297
1100111325	1100111329	825,16547
1100111325	1100111326	1033,0697
1100112543	1100112528	690,10217
